25	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
26	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
27	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
28	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
29	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
30	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
31	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
32	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
33	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
34	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
35	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
36	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
37	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
38	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
39	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
40	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
41	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
42	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
43	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
44	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
45	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
46	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
47	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
48	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
49	25	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
25	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
26	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
27	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
28	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
29	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
30	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
31	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
32	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
33	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
34	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
35	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
36	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
37	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
38	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
39	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
40	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
41	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
42	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
43	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
44	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
45	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
46	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
47	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
48	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
49	26	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
25	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
26	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
27	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
28	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
29	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
30	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
31	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
32	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
33	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
34	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
35	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
36	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
37	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
38	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
39	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
40	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
41	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
42	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
43	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
44	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
45	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
46	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
47	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
48	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
49	27	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
25	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
26	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
27	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
28	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
29	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
30	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
31	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
32	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
33	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
34	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
35	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
36	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
37	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
38	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
39	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
40	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
41	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
42	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
43	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
44	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
45	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
46	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
47	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
48	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
49	28	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
25	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
26	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
27	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
28	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
29	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
30	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
31	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
32	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
33	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
34	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
35	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
36	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
37	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
38	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
39	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
40	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
41	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
42	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
43	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
44	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
45	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
46	29	0	0.530000	0.000000	0.000000	-0.265000	0.000000	0	0.530000
